 District ADDRESS  VALUE   1   2   3   4    5    6    7    8    9
  67  797   83783   3   3   2  20   81    8    3   17   23
  67  798   89334   2   4   2  10   34    6    4   12   12
  67  799   91675   2   2   2  20   96    8   26    9   24
  67  800   94953   3   2   1  20  115   10   26    9   25
  67  801   97790   4   0   3  15   17    2   10    0    1
  67  802   95800   4   1   1  20   61    7   21   10   17
  67  803   92149   3   1   2  20   63   10   11    4   17
  67  804   88132   3   1   1  10   31    4   14    1    7
  67  805   82407   3   0   0   0    0    0    0    0    0
  67  806   81839   3   2   2  10  107    6   17   14   24
  67  807   82514   2   0   2  10    2    2    0    0    0
  67  808   79333   2   0   1  10   46    4   22    0   12
  67  809   77627   3   0   2  15   26    7    1    0   15
  67  810   75692   2   0   3  10   23    2   13    0    7
  67  811   76535   6   0   4  15   88   13   29    0   23
  67  812   82199   3   1   1  10   37    4    0   13   17
  67  813   86673   3   0   2  10   15    1    4    0    6
  67  814   86090   2   1   3  10   44    2   13    8   10
  67  815   84273   2   0   3  15   44    3   26    0   13
  67  816   84223   2   0   2  10   24    1    8    0    9
  67  817   84428   2   1   2  10   50    5   20    8    6
  67  818   85377   1   0   2  10    0    0    0    0    0
  67  819   85719   5   1   1  20   90   10   31    8   28
  67  820   82989   4   0   3  10   25    5    8    0    6
  67  821   80808   2   0   2  10    8    4    1    0    3
  67  822   82463   2   2   0   0    0    0    0    0    0
  67  823   83988   5   0   4  20   75    7   44    0   21
  67  824   85662   3   0   2  15   14    3    0    0   11
  67  825   84726   4   0   2  15  102    4   34    0   18
  67  826   79963   2   1   4  10   17    2    0   12    3
  67  827   77175   4   0   1  10   36    3   14    0   18
  67  828   74143   2   0   2  10   62    1   27    0    4
  67  829   71841   2   0   0   0    0    0    0    0    0
  67  830   73696   3   0   0   0    0    0    0    0    0
  67  831   77326   3   2   2  10   57    6    6    7   15
  67  832   77779   2   0   2  15   55    4   24    0   12
  67  833   79937   3   1   3  15   41    6    3    4   19
  67  834   83880   3   0   1  10   24    2   11    0    8
  67  835   82682   3   1   2  15   67    6   17    7   23
  67  836   83604   3   0   0   0    0    0    0    0    0
  67  837   83739   2   0   0   0    0    0    0    0    0
  67  838   81297   2   1   1  15   48    2   21   11   12
  67  839   82130   1   0   0   0    0    0    0    0    0
  67  840   83879   2   1   1  15   68    7   17   11   10
  67  841   86682   3   0   2  15   14    4    0    0    9
  67  842   88306   3   1   3  20   89    8   26    4   24
  67  843   87952   2   0   3  15   58    5   13    0   14
  67  844   88201   5   1   2  15   65    9   16   13   15
  67  845   88598   1   0   1  10   31    0   27    0    2
  67  846   88963   3   1   1  20   93    7   11   13   18
  67  847   89169   3   0   3  15   25    2    8    0    9
  67  848   90244   4   1   2  20  142    8   29    8   19
  67  849   91495   3   0   2  15   21    5    0    0   13
  67  850   91090   3   0   2  15   60    3   16    0    5
  67  851   90123   3   0   1  15   15    3    5    0    6
  67  852   88072   2   1   1  20   77    8    0   11   20
  67  853   84215   4   1   2  15   56    7   10    2   15
  67  854   82668   3   0   2  10    5    0    1    0    2
  67  855   81953   2   0   2  15   25    3    0    0   12
  67  856   79425   2   0   3  10    9    1    4    0    4
  67  857   77465   1   0   3  10    0    0    0    0    0
  67  858   75881   1   0   2   5    0    0    0    0    0
  67  859   75851   1   0   0   0    0    0    0    0    0
  67  860   76277   2   0   1  10   48    0    4    0   19
  67  861   77753   1   0   2  10   11    2    0    0    8
  67  862   79409   1   0   2  15   37    4   10    0   14
  67  863   81050   3   1   2  10   17    3    5    0    9
  67  864   85406   2   4   5  20  136    6   24   15   22
  67  865   84205   2   0   1  15   22    4    0    0   14
  67  866   79239   1   0   1  10    6    0    0    0    5
  67  867   75553   2   0   2  10   19    2   11    0    2
  67  868   71943   1   0   0   0    0    0    0    0    0
  67  869   75537   3   0   3  15   35    6    2    0   17
  67  870   82214   4   0   0   0    0    0    0    0    0
  67  871   84743   2   1   2  15  118    6   44    4    9
  67  872   82530   2   1   4  15   62    3   10   12    8
  67  873   78013   2   0   0   0    0    0    0    0    0
  67  874   76281   2   1   1  15   23    5    0    4   10
  67  875   76264   2   0   2  10    5    2    0    0    1
  67  876   79788   3   0   3  20   47    7   22    0   14
  67  877   84160   3   1   1  10   39    4    0   14   13
  67  878   85655   3   1   0   0    0    0    0    0    0
  67  879   86420   2   0   3  15   22    5   10    0    7
  67  880   82989   2   1   1  15   42    4   10    9   10
  67  881   80824   2   0   0   0    0    0    0    0    0
  67  882   79601   2   0   2  20  104    8   35    0   24
  67  883   76771   2   0   2  10   29    5    0    0   12
  67  884   77618   4   0   2  20  117    8   26    0   28
  67  885   77576   4   0   4  10   71    4   39    0   15
  67  886   76405   1   0   2  10   26    0   14    0    4
  68    1   78639   2   0   2  15   22    3    0    0   14
  68    2   74898   2   0   2  10   18    3    0    0   12
  68    3   71463   2   0   1   5   20    6    0    0   10
  68    4   72370   1   0   0   0    0    0    0    0    0
  68    5   75750   2   2   2  10   30    0   15    7    7
  68    6   77792   2   1   1  15   43    5    8    9   12
  68    7   77934   2   4   3  15   77    6   20   11   23
  68    8   76855   2   0   1  15   25    3    9    0   12
  68    9   75020   3   0   3  15   21    6    0    0   11
  68   10   76626   3   1   2  15   90    7   43    8   23
  68   11   77788   3   2   1  20   66    8   19   14   21
  68   12   76164   2   0   3  15   10    2    0    0    7
  68   13   74963   1   0   4  10    5    0    0    0    5
  68   14   73833   1   0   2  10    1    0    0    0    1
  68   15   74962   4   0   4  10   26    5    6    0   11
  68   16   78323   2   2   3  15   64    6   30    4   21
  68   17   80844   1   0   2  10   14    0    0    0    9
  68   18   81821   5   1   2  15   80   10   41    2   24
  68   19   81996   3   2   2  20  135    8   37   16   15
  68   20   81069   1   0   1  10   29    2    0    0    7
  68   21   81863   3   2   2  15   65    6    1   12   16
  68   22   82846   2   1   2  15   36    5    9    9   10
  68   23   84689   2   1   2  20   73    7   23    9   20
  68   24   88642   2   1   2  10   46    0   15    9    3
  68   25   88532   2   2   2  15   38    3    0    7   11
  68   26   87164   7   0   3  15   99    6   46    0   28
  68   27   85733   3   1   2  10   57    0   17    5   12
  68   28   80885   2   0   2  15   46    6   20    0   15
  68   29   78765   3   1   2  10   34    7    0    9   17
  68   30   80565   3   3   1  15  123    7   26   14   19
  68   31   80960   3   2   5  20   90    8   49    8   22
  68   32   81435   1   0   2  15   61    3   20    0    9
  68   33   80090   4   0   1  15   33    7   15    0    7
  68   34   76428   2   0   0   0    0    0    0    0    0
  68   35   72359   3   0   1  15   59    6   20    0   19
  68   36   71158   2   1   4  10   54    5   15    4   17
  68   37   72916   2   0   4  15   46    4   10    0   11
  68   38   74685   6   0   4  20  116   10   42    0   27
  68   39   80961   3   0   3  10   26    3   11    0   10
  68   40   84672   2   1   3  10   43    4    8    9   10
  68   41   83799   2   2   1  10   30    5    0    8    9
  68   42   83768   3   1   2  15   36    8    0    6   16
  68   43   79883   3   0   1  10   24    2    9    0    3
  68   44   77289   2   1   1   5   19    1    0   14    1
  68   45   78867   1   0   0   0    0    0    0    0    0
  68   46   79211   2   5   3  15   70    7   24   15   21
  68   47   77667   2   0   3  15   16    2    0    0   10
  68   48   75476   1   0   0   0    0    0    0    0    0
  68   49   71216   1   0   2  10    5    1    0    0    4
  68   50   68862   2   0   1  10   28    4    9    0    7
  68   51   71108   3   0   1   0   17    0    9    0    0
  68   52   71520   2   0   2  10   21    3    0    0   11
  68   53   71580   2   0   2  10   66    4   35    0    3
  68   54   71691   2   1   1  10   40    5   11   13   10
  68   55   73043   3   0   3   5    7    0    0    0    5
  68   56   76217   2   0   2  15   34    6    8    0   15
  68   57   78208   2   3   2  25  142    8   21   12   26
  68   58   80368   3   0   2  15   70    6   22    0   13
  68   59   79169   2   0   2  10   63    5   23    0    7
  68   60   78546   1   0   1  10   14    2    0    0   11
  68   61   81429   3   0   2  15   38    3   17    0   13
  68   62   79444   3   2   3  10  114    8   28   13   18
  68   63   75310   2   2   0   0    0    0    0    0    0
  68   64   72091   2   0   4  10   31    3   14    0    9
  68   65   70556   2   0   0   0    0    0    0    0    0
  68   66   74701   5   1   3  15   70    9   17    8   22
  68   67   79762   3   0   1  15   34    4   13    0   10
  68   68   81844   4   0   4  10   19    5    0    0   10
  68   69   80827   2   0   2  15   32    5    3    0    9
  68   70   76357   3   3   3  20   91   11   24   17   32
  68   71   71908   2   2   0   0    0    0    0    0    0
  68   72   69847   2   0   1   5    2    0    2    0    0
  68   73   70081   3   0   1   5   36    3   10    0   11
  68   74   71831   1   0   0   0    0    0    0    0    0
  68   75   73273   2   0   0   0    0    0    0    0    0
  68   76   74166   3   1   3  10   42    3   10    7   16
  68   77   75326   4   1   3  15  134   12   33   13   23
  68   78   78233   2   1   3  15   65    7    8   19   14
  68   79   80643   2   0   2  10   23    5    8    0    0
  68   80   81291   2   1   3  10   43    4    8    9   10
  68   81   79566   4   0   5  15   48    9    2    0   20
  68   82   76469   2   1   2  10   98    5   31   12    7
  68   83   76025   3   0   2  10   23    4    3    0   11
  68   84   75799   3   0   0   0    0    0    0    0    0
  68   85   74184   3   0   2  15   57    7   17    0   21
  68   86   72909   2   0   2  10   12    1    3    0    3
  68   87   71932   2   1   2  10   26    2    3    9   10
  68   88   71900   2   0   1   5    0    0    0    0    0
  68   89   71218   1   0   2  10    5    1    0    0    4
  68   90   69623   2   0   2   5    1    1    0    0    0
  68   91   68306   2   0   2  15   27    4    9    0   13
  68   92   67973   2   1   2   5   32    0    7    9    7
  68   93   71390   2   0   2   0    0    0    0    0    0
  68   94   73035   2   0   2  15   60    3   18    0   14
  68   95   74927   3   0   3  10    7    0    0    0    5
  68   96   77796   2   0   2  20   34    6    8    0   15
  68   97   78627   2   1   2  10   31    1    8    3   19
  68   98   82690   2   1   3  15   81    5   28    5   10
  68   99   84551   2   4   3  20  112    9   47   20   27
  68  100   84386   2   1   2  15   28    4    8   11    0
  68  101   86241   2   0   3  15   26    7   13    0    4
  68  102   86128   5   2   3  15   97    9   18   16   25
  68  103   82508   6   2   3  20  158   10   29   11   34
  68  104   78408   2   1   2   5    8    0    0    1    6
  68  105   74742   2   1   2  10   32    5    2    7   11
  68  106   70667   1   0   1   0    0    0    0    0    0
  68  107   71538   2   1   1  10   26    5    0    7    9
  68  108   76053   2   0   4  15   25    6    0    0   13
  68  109   77291   4   1   3  10   65    5   19    9   18
  68  110   77685   1   0   0   0    0    0    0    0    0
  68  111   79480   1   0   2   5    1    1    0    0    0
  68  112   80481   3   0   2  10   10    3    0    0    7
  68  113   81946   2   1   1  15   67    6   16    4   18
  68  114   83498   5   0   2  20  114    8   35    0   24
  68  115   81862   2   0   2  15   33    4    2    0   11
  68  116   76682   3   1   2  15   36    9    0   10   16
  68  117   72307   2   2   3  10   52    6   19    5   20
  68  118   73853   2   0   3  10    5    2    0    0    2
  68  119   76005   2   0   2  10   23    5    8    0    0
  68  120   78377   5   0   2  15   89    6   25    0   26
  68  121   81293   4   1   4  20   87    7   23   15   15
  68  122   78041   2   0   1  15   28    2    9    0   12
  68  123   76432   3   2   3  15   71    7   21    7   26
